"Player","Pos","X3P","X3PA","X3P.","year"
"Reggie Williams","SF",3,19,0.158,"2014"
"Shawne Williams","SF",64,178,0.36,"2014"
"Shawne Williams","SF",60,152,0.395,"2014"
"Shawne Williams","SF",4,26,0.154,"2014"
"Nate Wolters","PG",0,7,0,"2014"
"Nate Wolters","PG",0,5,0,"2014"
"Nate Wolters","PG",0,2,0,"2014"
"Brandan Wright","PF",0,3,0,"2014"
"Brandan Wright","PF",0,3,0,"2014"
"Dorell Wright","SF",41,108,0.38,"2014"
"Tony Wroten","PG",37,142,0.261,"2014"
"James Young","SG",17,66,0.258,"2014"
"Nick Young","SG",83,225,0.369,"2014"
"Thaddeus Young","PF",38,115,0.33,"2014"
"Thaddeus Young","PF",19,65,0.292,"2014"
"Thaddeus Young","PF",19,50,0.38,"2014"
"Cody Zeller","C",1,1,1,"2014"
