"Player","Pos","X3P","X3PA","X3P.","year"
"Dario Šarić","PF",21,70,0.3,"2018"
"Dario Šarić","PF",97,253,0.383,"2018"
"Tomáš Satoranský","PG",64,162,0.395,"2018"
"Dennis Schröder","PG",124,364,0.341,"2018"
"Mike Scott","PF",101,252,0.401,"2018"
"Mike Scott","PF",52,133,0.391,"2018"
"Mike Scott","PF",49,119,0.412,"2018"
"Thabo Sefolosha","SF",34,78,0.436,"2018"
"Wayne Selden","SG",55,174,0.316,"2018"
"Wayne Selden","SG",20,63,0.317,"2018"
"Wayne Selden","SG",35,111,0.315,"2018"
"Collin Sexton","PG",119,296,0.402,"2018"
"Landry Shamet","SG",167,396,0.422,"2018"
"Landry Shamet","SG",99,245,0.404,"2018"
"Landry Shamet","SG",68,151,0.45,"2018"
"Iman Shumpert","SG",95,273,0.348,"2018"
"Iman Shumpert","SG",74,202,0.366,"2018"
"Iman Shumpert","SG",21,71,0.296,"2018"
"Pascal Siakam","PF",79,214,0.369,"2018"
"Jordan Sibert","SG",1,1,1,"2018"
"Ben Simmons","PG",0,6,0,"2018"
"Jonathon Simmons","SG-SF",28,104,0.269,"2018"
"Jonathon Simmons","SG",19,83,0.229,"2018"
"Jonathon Simmons","SF",9,21,0.429,"2018"
"Anfernee Simons","SG",10,29,0.345,"2018"
"Marcus Smart","SG",126,346,0.364,"2018"
"Dennis Smith Jr.","PG",67,208,0.322,"2018"
"Dennis Smith Jr.","PG",43,125,0.344,"2018"
"Dennis Smith Jr.","PG",24,83,0.289,"2018"
"Ish Smith","PG",44,135,0.326,"2018"
"J.R. Smith","SG",12,39,0.308,"2018"
"Jason Smith","PF-C",9,26,0.346,"2018"
"Jason Smith","C",4,10,0.4,"2018"
"Jason Smith","PF",3,9,0.333,"2018"
"Jason Smith","C",2,7,0.286,"2018"
"Zhaire Smith","SG",6,16,0.375,"2018"
"Tony Snell","SF",81,204,0.397,"2018"
"Ray Spalding","PF",0,3,0,"2018"
"Ray Spalding","PF",0,3,0,"2018"
"Omari Spellman","PF",44,128,0.344,"2018"
"Nik Stauskas","SG",70,188,0.372,"2018"
"Nik Stauskas","SG",43,125,0.344,"2018"
"Nik Stauskas","SG",27,63,0.429,"2018"
"Lance Stephenson","SG",73,197,0.371,"2018"
"Edmond Sumner","PG",7,27,0.259,"2018"
"Caleb Swanigan","PF",1,7,0.143,"2018"
"Caleb Swanigan","PF",1,5,0.2,"2018"
"Caleb Swanigan","PF",0,2,0,"2018"
"Jayson Tatum","SF",116,311,0.373,"2018"
"Jeff Teague","PG",35,105,0.333,"2018"
"Garrett Temple","SG",90,264,0.341,"2018"
"Garrett Temple","SG",74,210,0.352,"2018"
"Garrett Temple","SG",16,54,0.296,"2018"
"Miloš Teodosić","PG",10,27,0.37,"2018"
"Jared Terrell","SG",4,17,0.235,"2018"
"Daniel Theis","C",26,67,0.388,"2018"
"Isaiah Thomas","SG",12,43,0.279,"2018"
"Khyri Thomas","SG",10,35,0.286,"2018"
"Lance Thomas","PF",22,79,0.278,"2018"
"Klay Thompson","SG",241,599,0.402,"2018"
"Sindarius Thornwell","SG",3,15,0.2,"2018"
"Anthony Tolliver","PF",81,215,0.377,"2018"
"Karl-Anthony Towns","C",142,355,0.4,"2018"
"Gary Trent Jr.","SG",5,21,0.238,"2018"
"Allonzo Trier","SG",52,132,0.394,"2018"
"P.J. Tucker","PF",146,387,0.377,"2018"
"Evan Turner","PG",11,52,0.212,"2018"
"Myles Turner","C",76,196,0.388,"2018"
"Jonas Valančiūnas","C",14,48,0.292,"2018"
"Jonas Valančiūnas","C",9,30,0.3,"2018"
"Jonas Valančiūnas","C",5,18,0.278,"2018"
"Jarred Vanderbilt","PF",0,1,0,"2018"
"Fred VanVleet","PG",112,296,0.378,"2018"
"Noah Vonleh","PF",46,137,0.336,"2018"
"Nikola Vučević","C",84,231,0.364,"2018"
"Dwyane Wade","SG",86,261,0.33,"2018"
"Moritz Wagner","C",22,77,0.286,"2018"
"Dion Waiters","SG",109,289,0.377,"2018"
"Kemba Walker","PG",260,731,0.356,"2018"
"Lonnie Walker","SG",5,13,0.385,"2018"
"John Wall","PG",51,169,0.302,"2018"
"Tyrone Wallace","PG",4,19,0.211,"2018"
"Brad Wanamaker","PG",16,39,0.41,"2018"
"T.J. Warren","SF",77,180,0.428,"2018"
"Julian Washburn","SF",5,24,0.208,"2018"
"Yuta Watanabe","SF",2,16,0.125,"2018"
"Thomas Welsh","C",3,7,0.429,"2018"
"Russell Westbrook","PG",119,411,0.29,"2018"
"Derrick White","PG",48,142,0.338,"2018"
"Okaro White","PF",0,2,0,"2018"
"Hassan Whiteside","C",2,16,0.125,"2018"
"Andrew Wiggins","SF",118,348,0.339,"2018"
"Alan Williams","PF",0,1,0,"2018"
"C.J. Williams","SG",5,16,0.313,"2018"
"Johnathan Williams","C",0,2,0,"2018"
"Kenrich Williams","SF",52,156,0.333,"2018"
"Lou Williams","SG",105,291,0.361,"2018"
"Marvin Williams","PF",140,382,0.366,"2018"
"Troy Williams","SF",14,44,0.318,"2018"
"D.J. Wilson","PF",46,127,0.362,"2018"
"Justise Winslow","SF",96,256,0.375,"2018"
"Christian Wood","PF",9,26,0.346,"2018"
"Christian Wood","PF",3,5,0.6,"2018"
"Christian Wood","PF",6,21,0.286,"2018"
"Delon Wright","PG",50,168,0.298,"2018"
"Delon Wright","PG",30,90,0.333,"2018"
"Delon Wright","PG",20,78,0.256,"2018"
"Guerschon Yabusele","PF",9,28,0.321,"2018"
"Nick Young","SG",3,8,0.375,"2018"
"Thaddeus Young","PF",51,146,0.349,"2018"
"Trae Young","PG",156,482,0.324,"2018"
"Cody Zeller","C",6,22,0.273,"2018"
"Tyler Zeller","C",0,1,0,"2018"
"Tyler Zeller","C",0,1,0,"2018"
