"Player","Pos","X3P","X3PA","X3P.","year"
"JaKarr Sampson","PF",3,15,0.2,"2020"
"Dario Šarić","C",47,135,0.348,"2020"
"Tomáš Satoranský","SG",42,118,0.356,"2020"
"Dennis Schröder","SG",71,212,0.335,"2020"
"Mike Scott","PF",53,155,0.342,"2020"
"Jay Scrubb","SG",2,9,0.222,"2020"
"Collin Sexton","SG",98,264,0.371,"2020"
"Landry Shamet","SG",129,333,0.387,"2020"
"Iman Shumpert","SG",0,3,0,"2020"
"Pascal Siakam","PF",73,246,0.297,"2020"
"Chris Silva","PF",1,1,1,"2020"
"Chris Silva","PF",1,1,1,"2020"
"Ben Simmons","PG",3,10,0.3,"2020"
"Anfernee Simons","SG",120,282,0.426,"2020"
"Deividas Sirvydis","SG",10,28,0.357,"2020"
"Alen Smailagić","PF",4,10,0.4,"2020"
"Marcus Smart","PG",93,282,0.33,"2020"
"Dennis Smith Jr.","PG",19,58,0.328,"2020"
"Dennis Smith Jr.","PG",0,4,0,"2020"
"Dennis Smith Jr.","PG",19,54,0.352,"2020"
"Ish Smith","PG",18,49,0.367,"2020"
"Jalen Smith","PF",4,17,0.235,"2020"
"Tony Snell","SG",62,109,0.569,"2020"
"Ray Spalding","C",0,1,0,"2020"
"Cassius Stanley","SG",3,13,0.231,"2020"
"Lamar Stevens","PF",4,25,0.16,"2020"
"Isaiah Stewart","C",21,63,0.333,"2020"
"Max Strus","SF",50,148,0.338,"2020"
"Edmond Sumner","SG",35,88,0.398,"2020"
"Jae'Sean Tate","SF",60,195,0.308,"2020"
"Jayson Tatum","SF",187,485,0.386,"2020"
"Jeff Teague","PG",36,82,0.439,"2020"
"Jeff Teague","PG",26,56,0.464,"2020"
"Jeff Teague","PG",10,26,0.385,"2020"
"Garrett Temple","SG",67,200,0.335,"2020"
"Tyrell Terry","PG",0,7,0,"2020"
"Daniel Theis","C",49,152,0.322,"2020"
"Daniel Theis","C",33,95,0.347,"2020"
"Daniel Theis","C",16,57,0.281,"2020"
"Brodric Thomas","SG",16,59,0.271,"2020"
"Brodric Thomas","SG",1,6,0.167,"2020"
"Brodric Thomas","SG",15,53,0.283,"2020"
"Isaiah Thomas","PG",3,12,0.25,"2020"
"Khyri Thomas","SG",9,27,0.333,"2020"
"Matt Thomas","SG",27,80,0.338,"2020"
"Matt Thomas","SG",17,41,0.415,"2020"
"Matt Thomas","SG",10,39,0.256,"2020"
"Tristan Thompson","PF",0,3,0,"2020"
"Sindarius Thornwell","SG",7,23,0.304,"2020"
"Sindarius Thornwell","SG",3,9,0.333,"2020"
"Sindarius Thornwell","SG",4,14,0.286,"2020"
"Matisse Thybulle","SG",43,143,0.301,"2020"
"Killian Tillie","C",10,33,0.303,"2020"
"Xavier Tillman Sr.","PF",22,65,0.338,"2020"
"Anthony Tolliver","PF",4,14,0.286,"2020"
"Obi Toppin","PF",26,85,0.306,"2020"
"Juan Toscano-Anderson","SG",37,92,0.402,"2020"
"Axel Toupane","SF",1,2,0.5,"2020"
"Karl-Anthony Towns","C",122,315,0.387,"2020"
"Gary Trent Jr.","SG",165,429,0.385,"2020"
"Gary Trent Jr.","SG",121,305,0.397,"2020"
"Gary Trent Jr.","SG",44,124,0.355,"2020"
"P.J. Tucker","PF",40,119,0.336,"2020"
"P.J. Tucker","PF",27,86,0.314,"2020"
"P.J. Tucker","PF",13,33,0.394,"2020"
"Rayjon Tucker","PG",2,7,0.286,"2020"
"Myles Turner","C",69,206,0.335,"2020"
"Jonas Valančiūnas","C",21,57,0.368,"2020"
"Denzel Valentine","SG",80,242,0.331,"2020"
"Jarred Vanderbilt","PF",1,5,0.2,"2020"
"Fred VanVleet","SG",174,476,0.366,"2020"
"Anderson Varejão","C",0,1,0,"2020"
"Devin Vassell","SF",52,150,0.347,"2020"
"Gabe Vincent","PG",46,149,0.309,"2020"
"Noah Vonleh","PF",0,2,0,"2020"
"Nikola Vučević","C",176,440,0.4,"2020"
"Nikola Vučević","C",117,288,0.406,"2020"
"Nikola Vučević","C",59,152,0.388,"2020"
"Dean Wade","PF",78,213,0.366,"2020"
"Moritz Wagner","C",31,91,0.341,"2020"
"Moritz Wagner","C",13,42,0.31,"2020"
"Moritz Wagner","C",2,6,0.333,"2020"
"Moritz Wagner","C",16,43,0.372,"2020"
"Kemba Walker","PG",127,353,0.36,"2020"
"Lonnie Walker","SG",100,282,0.355,"2020"
"John Wall","PG",79,249,0.317,"2020"
"Brad Wanamaker","PG",16,85,0.188,"2020"
"Brad Wanamaker","PG",13,61,0.213,"2020"
"Brad Wanamaker","PG",3,24,0.125,"2020"
"T.J. Warren","SF",0,7,0,"2020"
"P.J. Washington","PF",112,290,0.386,"2020"
"Yuta Watanabe","SF",36,90,0.4,"2020"
"Tremont Waters","PG",15,38,0.395,"2020"
"Paul Watson","SF",30,64,0.469,"2020"
"Quinndary Weatherspoon","SG",1,6,0.167,"2020"
"Russell Westbrook","PG",86,273,0.315,"2020"
"Coby White","PG",163,454,0.359,"2020"
"Derrick White","SG",84,243,0.346,"2020"
"Hassan Whiteside","C",0,1,0,"2020"
"Greg Whittington","PF",0,2,0,"2020"
"Andrew Wiggins","PF",140,368,0.38,"2020"
"Grant Williams","PF",48,129,0.372,"2020"
"Kenrich Williams","PF",52,117,0.444,"2020"
"Lou Williams","PG",69,173,0.399,"2020"
"Lou Williams","PG",45,119,0.378,"2020"
"Lou Williams","PG",24,54,0.444,"2020"
"Patrick Williams","PF",54,138,0.391,"2020"
"Robert Williams","C",0,2,0,"2020"
"Zion Williamson","PF",10,34,0.294,"2020"
"D.J. Wilson","PF",30,87,0.345,"2020"
"D.J. Wilson","PF",10,28,0.357,"2020"
"D.J. Wilson","PF",20,59,0.339,"2020"
"Dylan Windler","SF",26,77,0.338,"2020"
"Justise Winslow","SF",10,54,0.185,"2020"
"Cassius Winston","PG",8,17,0.471,"2020"
"James Wiseman","C",12,38,0.316,"2020"
"Christian Wood","C",77,206,0.374,"2020"
"Robert Woodard","SF",1,6,0.167,"2020"
"Delon Wright","SG-PG",64,172,0.372,"2020"
"Delon Wright","SG",31,89,0.348,"2020"
"Delon Wright","PG",33,83,0.398,"2020"
"Thaddeus Young","PF",12,45,0.267,"2020"
"Trae Young","PG",136,397,0.343,"2020"
"Cody Zeller","C",4,28,0.143,"2020"
"Ivica Zubac","C",1,4,0.25,"2020"
