"Player","Pos","X3P","X3PA","X3P.","year"
"Noah Vonleh","PF",2,6,0.333,"2017"
"Noah Vonleh","PF",18,60,0.3,"2017"
"Nikola Vučević","C",64,204,0.314,"2017"
"Dwyane Wade","SG",32,111,0.288,"2017"
"Dwyane Wade","SG",23,70,0.329,"2017"
"Dwyane Wade","SG",9,41,0.22,"2017"
"Dion Waiters","SG",52,170,0.306,"2017"
"Kemba Walker","PG",231,601,0.384,"2017"
"John Wall","PG",62,167,0.371,"2017"
"Tyrone Wallace","PG",10,40,0.25,"2017"
"Derrick Walton","PG",7,17,0.412,"2017"
"T.J. Warren","SF",20,90,0.222,"2017"
"Travis Wear","SF",17,47,0.362,"2017"
"James Webb III","SF",4,19,0.211,"2017"
"Briante Weber","PG",4,11,0.364,"2017"
"Briante Weber","PG",4,9,0.444,"2017"
"Briante Weber","PG",0,2,0,"2017"
"David West","C",3,8,0.375,"2017"
"Russell Westbrook","PG",97,326,0.298,"2017"
"Andrew White","SF",18,49,0.367,"2017"
"Derrick White","PG",8,13,0.615,"2017"
"Okaro White","PF",4,11,0.364,"2017"
"Isaiah Whitehead","PG",7,18,0.389,"2017"
"Hassan Whiteside","C",2,2,1,"2017"
"Andrew Wiggins","SF",112,338,0.331,"2017"
"Jacob Wiley","PF",1,2,0.5,"2017"
"Damien Wilkins","SF",4,18,0.222,"2017"
"C.J. Williams","SG",22,78,0.282,"2017"
"Derrick Williams","PF",0,2,0,"2017"
"Lou Williams","SG",186,518,0.359,"2017"
"Marvin Williams","PF",126,305,0.413,"2017"
"Matt Williams","SG",1,5,0.2,"2017"
"Troy Williams","SF",11,38,0.289,"2017"
"Troy Williams","SF",0,5,0,"2017"
"Troy Williams","SF",11,33,0.333,"2017"
"D.J. Wilson","PF",2,5,0.4,"2017"
"Jamil Wilson","SF",27,63,0.429,"2017"
"Justise Winslow","PF",49,129,0.38,"2017"
"Jeff Withey","C",2,10,0.2,"2017"
"Delon Wright","PG",56,153,0.366,"2017"
"Guerschon Yabusele","PF",12,37,0.324,"2017"
"James Young","SG",3,10,0.3,"2017"
"Joe Young","PG",25,66,0.379,"2017"
"Nick Young","SG",123,326,0.377,"2017"
"Thaddeus Young","PF",58,181,0.32,"2017"
"Cody Zeller","C",2,3,0.667,"2017"
"Tyler Zeller","C",10,28,0.357,"2017"
"Tyler Zeller","C",10,26,0.385,"2017"
"Tyler Zeller","C",0,2,0,"2017"
"Paul Zipser","SF",37,110,0.336,"2017"
"Ivica Zubac","C",0,1,0,"2017"
