"Player","Pos","X3P","X3PA","X3P.","year"
"Anthony Tolliver","PF",49,145,0.338,"2019"
"Anthony Tolliver","PF",30,89,0.337,"2019"
"Anthony Tolliver","PF",2,15,0.133,"2019"
"Anthony Tolliver","PF",17,41,0.415,"2019"
"Juan Toscano-Anderson","SG",8,23,0.348,"2019"
"Karl-Anthony Towns","C",114,277,0.412,"2019"
"Gary Trent Jr.","SF",112,268,0.418,"2019"
"Allonzo Trier","SG",19,53,0.358,"2019"
"P.J. Tucker","PF",107,299,0.358,"2019"
"Rayjon Tucker","SG",3,17,0.176,"2019"
"Evan Turner","SG",0,5,0,"2019"
"Myles Turner","C",86,250,0.344,"2019"
"Jarrod Uthoff","PF",3,9,0.333,"2019"
"Jarrod Uthoff","PF",0,4,0,"2019"
"Jarrod Uthoff","PF",3,5,0.6,"2019"
"Jonas Valančiūnas","C",32,91,0.352,"2019"
"Denzel Valentine","SF",46,137,0.336,"2019"
"Jarred Vanderbilt","PF",0,1,0,"2019"
"Jarred Vanderbilt","PF",0,1,0,"2019"
"Fred VanVleet","SG",146,374,0.39,"2019"
"Gabe Vincent","PG",6,27,0.222,"2019"
"Noah Vonleh","C",3,15,0.2,"2019"
"Noah Vonleh","C",2,14,0.143,"2019"
"Noah Vonleh","C",1,1,1,"2019"
"Nikola Vučević","C",98,289,0.339,"2019"
"Dean Wade","PF",2,4,0.5,"2019"
"Moritz Wagner","C",25,80,0.313,"2019"
"Dion Waiters","SG",15,47,0.319,"2019"
"Dion Waiters","SG",8,17,0.471,"2019"
"Dion Waiters","SG",7,30,0.233,"2019"
"Kemba Walker","PG",180,473,0.381,"2019"
"Lonnie Walker","SG",41,101,0.406,"2019"
"Tyrone Wallace","SG",1,15,0.067,"2019"
"Derrick Walton","PG",10,24,0.417,"2019"
"Derrick Walton","PG",9,21,0.429,"2019"
"Derrick Walton","PG",1,3,0.333,"2019"
"Brad Wanamaker","PG",37,102,0.363,"2019"
"T.J. Warren","SF",91,226,0.403,"2019"
"P.J. Washington","PF",86,230,0.374,"2019"
"Yuta Watanabe","SF",3,8,0.375,"2019"
"Tremont Waters","PG",4,24,0.167,"2019"
"Paul Watson","SF",4,12,0.333,"2019"
"Paul Watson","SF",0,3,0,"2019"
"Paul Watson","SF",4,9,0.444,"2019"
"Quinndary Weatherspoon","SG",1,5,0.2,"2019"
"Russell Westbrook","PG",55,213,0.258,"2019"
"Coby White","PG",133,376,0.354,"2019"
"Derrick White","SG",79,216,0.366,"2019"
"Hassan Whiteside","C",4,7,0.571,"2019"
"Andrew Wiggins","SF",111,334,0.332,"2019"
"Andrew Wiggins","SF",91,275,0.331,"2019"
"Andrew Wiggins","SF",20,59,0.339,"2019"
"Grant Williams","PF",24,96,0.25,"2019"
"Johnathan Williams","PF",0,2,0,"2019"
"Kenrich Williams","PF",25,97,0.258,"2019"
"Lou Williams","PG",111,315,0.352,"2019"
"Marvin Williams","PF",56,156,0.359,"2019"
"Marvin Williams","PF",44,117,0.376,"2019"
"Marvin Williams","PF",12,39,0.308,"2019"
"Nigel Williams-Goss","PG",2,7,0.286,"2019"
"Zion Williamson","PF",6,14,0.429,"2019"
"D.J. Wilson","PF",18,73,0.247,"2019"
"Justise Winslow","SG",6,27,0.222,"2019"
"Christian Wood","PF",54,140,0.386,"2019"
"Delon Wright","PG",47,127,0.37,"2019"
"Justin Wright-Foreman","PG",2,10,0.2,"2019"
"Thaddeus Young","PF",79,222,0.356,"2019"
"Trae Young","PG",205,568,0.361,"2019"
"Cody Zeller","C",18,75,0.24,"2019"
"Ivica Zubac","C",0,2,0,"2019"
